index_condition,query_condition,query_id,recall,entry_point_dist,layer1_visits,base_visited,lb_trace_len,lb_trace_final
full_rebuild,near,282,0.4,3492.623047,32,57,57,184.03746
full_rebuild,near,283,0.1,3441.070068,32,59,59,205.024155
full_rebuild,near,284,0.2,3591.935303,32,52,52,178.25943
full_rebuild,near,285,0.2,3521.417969,32,64,64,180.258392
full_rebuild,near,286,0.1,3617.285156,16,53,53,173.45282
full_rebuild,near,287,0.1,3330.135498,16,55,55,151.664597
full_rebuild,near,288,0.0,3245.71875,16,51,51,188.519272
full_rebuild,near,289,0.1,3347.862305,16,56,56,196.989105
full_rebuild,near,290,0.1,3372.19873,32,63,63,179.291153
full_rebuild,near,291,0.2,3508.043701,16,69,69,192.27771
full_rebuild,near,292,0.5,3410.746582,32,51,51,159.882004
full_rebuild,near,293,0.3,3458.429688,32,70,70,143.036697
full_rebuild,near,294,0.3,3437.143311,32,52,52,183.491562
full_rebuild,near,295,0.2,3280.021729,16,62,62,181.909409
full_rebuild,near,296,0.3,3657.456055,16,62,62,172.072556
full_rebuild,near,297,0.2,3459.648926,32,53,53,170.387634
full_rebuild,near,298,0.3,3384.68457,16,57,57,155.962921
full_rebuild,near,299,0.3,3459.137451,32,59,59,177.114731
full_rebuild,near,300,0.2,3209.397949,32,55,55,157.547012
full_rebuild,near,301,0.5,3450.95459,32,70,70,176.21257
full_rebuild,near,302,0.7,3570.291992,16,52,52,175.123505
full_rebuild,near,303,0.0,3398.814209,48,53,53,170.827484
full_rebuild,near,304,0.4,3376.015625,16,71,71,169.460617
full_rebuild,near,305,0.1,3480.915039,48,57,57,202.326157
full_rebuild,near,306,0.2,3522.351807,16,63,63,174.078308
full_rebuild,near,307,0.2,3718.317139,16,63,63,198.037918
full_rebuild,near,308,0.2,3400.699219,32,63,63,184.216537
full_rebuild,near,309,0.2,3472.809326,48,57,57,168.565216
full_rebuild,near,310,0.2,3379.510254,32,65,65,180.664703
full_rebuild,near,311,0.2,3394.109619,16,62,62,178.632416
full_rebuild,near,312,0.2,3638.138184,16,65,65,168.495636
full_rebuild,near,313,0.2,3349.349854,32,77,77,173.336548
full_rebuild,near,314,0.0,3376.482422,16,56,56,201.529236
full_rebuild,near,315,0.4,3399.179688,32,60,60,163.622986
full_rebuild,near,316,0.2,3321.473633,14,58,58,189.810745
full_rebuild,near,317,0.2,3470.152588,16,53,53,178.05011
full_rebuild,near,318,0.7,3419.226562,32,61,61,164.507446
full_rebuild,near,319,0.3,3432.799316,32,53,53,200.571259
full_rebuild,near,320,0.2,3339.33667,16,57,57,183.253845
full_rebuild,near,321,0.2,3477.772461,32,55,55,171.973938
full_rebuild,near,322,0.3,3712.969238,16,60,60,187.315521
full_rebuild,near,323,0.2,3595.456299,16,55,55,158.742325
full_rebuild,near,324,0.3,3446.960449,16,54,54,175.50209
full_rebuild,near,325,0.3,3744.960938,48,70,70,171.138367
full_rebuild,near,326,0.4,3463.910156,48,56,56,164.317291
full_rebuild,near,327,0.5,3545.150146,16,56,56,145.690002
full_rebuild,near,328,0.3,3304.137939,16,68,68,175.407166
full_rebuild,near,329,0.7,3317.985107,16,59,59,167.253906
full_rebuild,near,330,0.7,3368.718506,32,50,50,161.240601
full_rebuild,near,331,0.3,3733.521729,32,59,59,193.291962
full_rebuild,near,332,0.1,3246.041016,16,55,55,168.561508
full_rebuild,near,333,0.4,3317.946777,16,61,61,141.622375
full_rebuild,near,334,0.2,3449.995361,32,54,54,163.96698
full_rebuild,near,335,0.3,3527.64917,16,58,58,160.017349
full_rebuild,near,336,0.4,3335.470947,16,55,55,166.396439
full_rebuild,near,337,0.1,3343.983398,32,54,54,172.81662
full_rebuild,near,338,0.3,3416.902832,32,60,60,179.44072
full_rebuild,near,339,0.2,3235.019775,32,53,53,174.572845
full_rebuild,near,340,0.1,3633.628662,16,58,58,176.149216
full_rebuild,near,341,0.3,3416.389648,16,58,58,176.791565
full_rebuild,near,342,0.4,3498.307861,16,59,59,172.7202
full_rebuild,near,343,0.4,3443.680664,16,63,63,172.590347
full_rebuild,near,344,0.1,3458.909912,16,53,53,200.366669
full_rebuild,near,345,0.3,3511.158447,48,69,69,159.016693
full_rebuild,near,346,0.1,3204.61084,16,61,61,193.920654
full_rebuild,near,347,0.2,3623.282471,32,58,58,217.137558
full_rebuild,near,348,0.2,3554.34668,32,53,53,168.68158
full_rebuild,near,349,0.2,3612.336182,16,59,59,184.620728
full_rebuild,near,350,0.4,3216.44165,32,51,51,182.105194
full_rebuild,near,351,0.6,3341.550537,16,63,63,164.398285
full_rebuild,near,352,0.6,3404.054443,32,64,64,165.687241
full_rebuild,near,353,0.0,3382.364746,32,50,50,191.233109
full_rebuild,near,354,0.2,3394.2771,32,57,57,175.886536
full_rebuild,near,355,0.2,3377.658936,64,72,72,192.733459
full_rebuild,near,356,0.3,3487.664795,64,54,54,182.633301
full_rebuild,near,357,0.2,3635.125488,32,54,54,180.444717
full_rebuild,near,358,0.3,3404.524902,16,56,56,178.594315
full_rebuild,near,359,0.1,3338.862061,16,60,60,177.086746
full_rebuild,near,360,0.3,3395.275635,16,56,56,163.861221
full_rebuild,near,361,0.2,3409.676758,16,56,56,188.011978
full_rebuild,near,362,0.1,3555.430908,32,51,51,193.99321
full_rebuild,near,363,0.4,3426.144531,16,66,66,166.169373
full_rebuild,near,364,0.2,3549.216797,32,65,65,173.65921
full_rebuild,near,365,0.3,3487.147949,32,52,52,162.531174
full_rebuild,near,366,0.1,3586.267334,32,56,56,183.851593
full_rebuild,near,367,0.2,3486.22876,32,59,59,185.633392
full_rebuild,near,368,0.2,3427.887451,32,57,57,187.88382
full_rebuild,near,369,0.4,3104.861084,48,61,61,180.286285
full_rebuild,near,370,0.3,3242.087646,32,53,53,184.207657
full_rebuild,near,371,0.2,3502.21582,48,60,60,205.978561
full_rebuild,near,372,0.1,3388.01001,31,64,64,172.744278
full_rebuild,near,373,0.3,3333.200684,32,67,67,158.517349
full_rebuild,near,374,0.2,3359.574951,48,64,64,180.326385
full_rebuild,near,375,0.2,3627.599609,64,54,54,197.930283
full_rebuild,near,376,0.4,3592.625488,16,63,63,163.943985
full_rebuild,near,377,0.5,3504.131348,16,63,63,185.008087
full_rebuild,near,378,0.3,3362.993408,32,57,57,171.067444
full_rebuild,near,379,0.1,3788.760986,16,50,50,191.810013
full_rebuild,near,380,0.1,3539.085693,32,55,55,173.184982
full_rebuild,near,381,0.1,3420.766602,16,60,60,166.742874
full_rebuild,near,382,0.3,3565.939453,48,51,51,153.181122
full_rebuild,near,383,0.1,3528.876953,32,61,61,170.705536
full_rebuild,near,384,0.1,3452.179199,80,52,52,173.065536
full_rebuild,near,385,0.0,3553.630615,16,65,65,193.158569
full_rebuild,near,386,0.4,3466.296143,16,56,56,167.43042
full_rebuild,near,387,0.3,3386.664062,32,54,54,162.08815
full_rebuild,near,388,0.1,3432.802979,16,54,54,170.924332
full_rebuild,near,389,0.4,3507.31958,16,53,53,169.882248
full_rebuild,near,390,0.2,3413.404541,16,56,56,170.812073
full_rebuild,near,391,0.1,3568.602783,16,54,54,206.352097
full_rebuild,near,392,0.3,3562.774414,46,58,58,195.186096
full_rebuild,near,393,0.3,3448.357422,16,52,52,179.990585
full_rebuild,near,394,0.1,3439.324463,48,55,55,183.859604
full_rebuild,near,395,0.3,3543.495361,48,54,54,189.196884
full_rebuild,near,396,0.4,3384.623047,48,52,52,169.407562
full_rebuild,near,397,0.1,3580.22998,48,55,55,196.571976
full_rebuild,near,398,0.4,3626.251221,16,62,62,157.019531
full_rebuild,near,399,0.1,3496.06543,16,71,71,160.820007
full_rebuild,near,400,0.3,3409.696289,16,56,56,169.686432
full_rebuild,near,401,0.3,3336.408691,48,53,53,159.422272
full_rebuild,near,402,0.3,3362.723145,32,54,54,162.545029
full_rebuild,near,403,0.2,3627.951416,16,53,53,184.756683
full_rebuild,near,404,0.2,3547.134521,16,55,55,186.826691
full_rebuild,near,405,0.1,3467.203857,32,59,59,160.996597
full_rebuild,near,406,0.3,3589.58252,16,58,58,177.285767
full_rebuild,near,407,0.6,3617.293457,32,62,62,180.770187
full_rebuild,near,408,0.1,3485.578125,16,54,54,177.592697
full_rebuild,near,409,0.1,3413.045654,32,56,56,168.172806
full_rebuild,near,410,0.3,3554.60791,16,56,56,185.839096
full_rebuild,near,411,0.3,3349.600586,16,51,51,152.368637
full_rebuild,near,412,0.3,3686.996582,16,56,56,179.186523
full_rebuild,near,413,0.6,3378.552246,32,57,57,162.084152
full_rebuild,near,414,0.4,3350.890869,32,56,56,160.942963
full_rebuild,near,415,0.3,3333.97168,32,58,58,193.30748
full_rebuild,near,416,0.1,3348.536865,16,53,53,188.774628
full_rebuild,near,417,0.3,3608.723145,16,60,60,171.723251
full_rebuild,near,418,0.2,3396.570801,32,51,51,170.044113
full_rebuild,near,419,0.2,3499.585938,48,73,73,198.304886
full_rebuild,near,420,0.2,3341.538818,16,57,57,174.264481
full_rebuild,near,421,0.3,3607.279541,32,59,59,171.52919
full_rebuild,near,422,0.2,3398.462646,48,55,55,158.509384
full_rebuild,near,423,0.3,3608.618408,32,55,55,171.38562
full_rebuild,near,424,0.5,3386.320557,32,80,80,155.062378
full_rebuild,near,425,0.1,3245.847656,16,54,54,152.216644
full_rebuild,near,426,0.2,3627.996338,48,52,52,161.13324
full_rebuild,near,427,0.2,3658.583252,32,64,64,177.21759
full_rebuild,near,428,0.3,3406.139893,16,51,51,161.395767
full_rebuild,near,429,0.3,3485.417725,16,52,52,166.581924
full_rebuild,near,430,0.4,3468.534668,32,54,54,152.92041
full_rebuild,near,431,0.4,3437.592773,64,73,73,188.703491
full_rebuild,near,432,0.3,3463.126465,32,52,52,171.17453
full_rebuild,near,433,0.2,3686.872314,16,58,58,194.611465
full_rebuild,near,434,0.2,3408.462158,32,50,50,165.924225
full_rebuild,near,435,0.2,3556.824463,16,53,53,190.500793
full_rebuild,near,436,0.1,3379.389648,16,54,54,162.025757
full_rebuild,near,437,0.7,3453.143555,48,71,71,166.827866
full_rebuild,near,438,0.5,3431.685547,25,65,65,190.622025
full_rebuild,near,439,0.3,3517.865479,32,63,63,208.655655
full_rebuild,near,440,0.6,3540.830322,16,59,59,151.717209
full_rebuild,near,441,0.5,3532.262451,16,56,56,165.29892
full_rebuild,near,442,0.1,3437.627441,32,57,57,192.948212
full_rebuild,near,443,0.3,3215.824219,32,69,69,183.574066
full_rebuild,near,444,0.2,3267.917725,16,58,58,183.975861
full_rebuild,near,445,0.6,3513.427979,16,55,55,168.503082
full_rebuild,near,446,0.6,3599.692383,32,58,58,182.716705
full_rebuild,near,447,0.3,3474.251709,16,51,51,172.949951
full_rebuild,near,448,0.3,3271.975098,64,58,58,169.51796
full_rebuild,near,449,0.5,3262.226807,16,58,58,168.231171
full_rebuild,near,450,0.2,3540.344238,32,65,65,179.563385
full_rebuild,near,451,0.2,3303.861328,16,70,70,183.409973
full_rebuild,near,452,0.1,3608.077637,32,51,51,170.830246
full_rebuild,near,453,0.2,3503.141602,16,61,61,192.081818
full_rebuild,near,454,0.3,3534.753906,16,63,63,159.853989
full_rebuild,near,455,0.3,3593.109375,48,63,63,162.82869
full_rebuild,near,456,0.2,3349.034424,32,59,59,168.248291
full_rebuild,near,457,0.0,3684.310059,48,53,53,193.326202
full_rebuild,near,458,0.2,3288.484375,16,60,60,196.435745
full_rebuild,near,459,0.1,3473.596191,48,51,51,167.313538
full_rebuild,near,460,0.2,3574.6875,32,63,63,175.477097
full_rebuild,near,461,0.2,3525.63916,48,54,54,199.50618
full_rebuild,near,462,0.1,3373.73584,32,54,54,171.198669
full_rebuild,near,463,0.0,3372.401855,48,54,54,192.85434
full_rebuild,near,464,0.2,3521.745605,44,64,64,178.593842
full_rebuild,near,465,0.3,3386.451172,16,55,55,180.113022
full_rebuild,near,466,0.3,3654.385498,32,54,54,193.71611
full_rebuild,near,467,0.3,3569.375977,48,58,58,181.473358
full_rebuild,near,468,0.3,3468.906738,16,62,62,184.727753
full_rebuild,near,469,0.4,3316.673828,16,73,73,163.031586
full_rebuild,near,470,0.3,3474.48877,48,61,61,174.183182
full_rebuild,near,471,0.1,3686.145508,16,58,58,165.237137
full_rebuild,near,472,0.3,3392.530518,32,55,55,177.587357
full_rebuild,near,473,0.4,3492.170898,16,54,54,158.114441
full_rebuild,near,474,0.3,3653.655273,16,53,53,172.832047
full_rebuild,near,475,0.4,3553.961182,32,64,64,171.503662
full_rebuild,near,476,0.1,3402.468018,16,69,69,174.104477
full_rebuild,near,477,0.2,3301.141602,16,56,56,192.239487
full_rebuild,near,478,0.1,3286.886719,32,66,66,157.546539
full_rebuild,near,479,0.2,3223.186035,32,52,52,163.94426
full_rebuild,near,480,0.3,3508.395752,32,56,56,194.954239
full_rebuild,near,481,0.4,3586.33667,32,57,57,162.162598
full_rebuild,near,482,0.2,3813.099121,48,61,61,203.159775
full_rebuild,near,483,0.3,3465.440186,48,57,57,167.214432
full_rebuild,near,484,0.5,3497.205078,16,52,52,165.890839
full_rebuild,near,485,0.3,3501.322266,30,50,50,176.80513
full_rebuild,near,486,0.5,3537.603027,32,53,53,182.742203
full_rebuild,near,487,0.2,3578.527588,32,52,52,177.395493
full_rebuild,near,488,0.3,3256.645996,32,56,56,165.128357
full_rebuild,near,489,0.3,3269.329834,16,60,60,155.929565
full_rebuild,near,490,0.2,3595.991699,16,55,55,188.796738
full_rebuild,near,491,0.1,3496.983398,16,52,52,169.460236
full_rebuild,near,492,0.1,3554.148438,16,51,51,177.611145
full_rebuild,near,493,0.3,3334.316406,32,59,59,191.48851
full_rebuild,near,494,0.2,3415.324219,16,52,52,180.6017
full_rebuild,near,495,0.3,3607.989258,64,58,58,174.568695
full_rebuild,near,496,0.2,3538.527588,48,57,57,184.551514
full_rebuild,near,497,0.0,3686.705078,48,53,53,176.303223
full_rebuild,near,498,0.6,3463.269531,16,51,51,152.75029
full_rebuild,near,499,0.3,3377.450439,32,51,51,183.287949
full_rebuild,near,500,0.3,3387.811035,16,51,51,159.147476
full_rebuild,near,501,0.3,3454.388672,16,64,64,176.683441
full_rebuild,near,502,0.3,3588.342285,32,70,70,174.500656
full_rebuild,near,503,0.3,3226.381348,16,55,55,189.10939
full_rebuild,near,504,0.2,3386.193604,16,62,62,152.768921
full_rebuild,near,505,0.0,3400.147217,16,50,50,167.311935
full_rebuild,near,506,0.5,3339.031738,16,66,66,146.01442
full_rebuild,near,507,0.1,3392.684326,16,58,58,179.24649
full_rebuild,near,508,0.2,3536.396729,16,63,63,192.531494
full_rebuild,near,509,0.3,3429.571045,16,53,53,158.357971
full_rebuild,near,510,0.1,3536.576172,32,60,60,184.812439
full_rebuild,near,511,0.4,3458.275879,30,53,53,153.953232
full_rebuild,near,512,0.1,3495.687256,32,59,59,174.846207
full_rebuild,near,513,0.3,3575.466553,48,56,56,165.944214
full_rebuild,near,514,0.2,3401.358398,32,53,53,173.441864
full_rebuild,near,515,0.2,3566.537842,16,57,57,163.635788
full_rebuild,near,516,0.3,3341.969238,16,53,53,181.406769
full_rebuild,near,517,0.2,3364.756592,32,50,50,174.038757
full_rebuild,near,518,0.1,3327.589355,16,54,54,180.450958
full_rebuild,near,519,0.4,3611.123535,48,55,55,167.492035
full_rebuild,near,520,0.5,3599.172119,32,61,61,183.704453
full_rebuild,near,521,0.1,3318.398193,32,60,60,178.230591
full_rebuild,near,522,0.0,3749.687012,48,50,50,184.096771
full_rebuild,near,523,0.4,3640.01123,48,53,53,177.314087
full_rebuild,near,524,0.2,3442.497314,16,59,59,185.480499
full_rebuild,near,525,0.1,3581.014648,32,78,78,178.126083
full_rebuild,near,526,0.2,3457.359863,16,52,52,173.287888
full_rebuild,near,527,0.2,3480.112549,16,53,53,172.820801
full_rebuild,near,528,0.2,3565.047607,32,60,60,167.905029
full_rebuild,near,529,0.3,3570.862793,16,60,60,172.0215
full_rebuild,near,530,0.0,3442.490234,16,58,58,171.983154
full_rebuild,near,531,0.4,3784.798096,10,74,74,179.044739
full_rebuild,near,532,0.2,3283.969238,16,64,64,189.913742
full_rebuild,near,533,0.3,3382.827148,32,53,53,154.909058
full_rebuild,near,534,0.4,3340.494629,48,62,62,145.148132
full_rebuild,near,535,0.2,3552.209473,16,68,68,192.725616
full_rebuild,near,536,0.7,3490.058594,16,57,57,185.468155
full_rebuild,near,537,0.3,3572.527832,16,57,57,174.330307
full_rebuild,near,538,0.3,3139.53418,48,58,58,172.158722
full_rebuild,near,539,0.3,3433.932129,16,53,53,155.574463
full_rebuild,near,540,0.3,3507.737549,16,59,59,165.506439
full_rebuild,near,541,0.2,3546.14209,16,64,64,175.081146
full_rebuild,near,542,0.3,3503.452637,16,64,64,200.85675
full_rebuild,near,543,0.4,3664.739014,16,61,61,169.482635
full_rebuild,near,544,0.0,3691.60791,16,58,58,186.091156
full_rebuild,near,545,0.3,3643.504639,32,63,63,160.741577
full_rebuild,near,546,0.2,3441.921387,16,53,53,183.53627
full_rebuild,near,547,0.3,3690.616699,32,63,63,182.279892
full_rebuild,near,548,0.4,3590.897705,32,55,55,166.039062
full_rebuild,near,549,0.3,3323.984863,16,63,63,161.744461
full_rebuild,near,550,0.3,3391.715576,32,62,62,162.133148
full_rebuild,near,551,0.3,3377.886963,48,73,73,167.299133
full_rebuild,near,552,0.2,3554.223633,48,56,56,169.25882
full_rebuild,near,553,0.2,3519.740234,16,51,51,178.511032
full_rebuild,near,554,0.4,3496.831299,30,59,59,172.216583
full_rebuild,near,555,0.1,3380.154053,32,53,53,170.637497
full_rebuild,near,556,0.1,3506.021973,48,65,65,187.702972
full_rebuild,near,557,0.3,3484.845215,32,55,55,189.389984
full_rebuild,near,558,0.5,3532.07959,48,57,57,168.491974
full_rebuild,near,559,0.4,3357.163574,16,62,62,161.918182
full_rebuild,near,560,0.2,3358.499268,16,56,56,196.098175
full_rebuild,near,561,0.0,3433.168701,16,53,53,166.70871
full_rebuild,near,562,0.7,3512.378906,32,64,64,171.425354
full_rebuild,near,563,0.1,3617.185059,48,58,58,171.919617
full_rebuild,near,564,0.3,3442.340088,32,69,69,190.796753
full_rebuild,near,565,0.4,3403.069824,16,60,60,167.142426
full_rebuild,near,566,0.2,3240.793945,32,57,57,166.225266
full_rebuild,near,567,0.1,3697.057617,32,56,56,205.043549
full_rebuild,near,568,0.5,3338.23584,32,61,61,184.333023
full_rebuild,near,569,0.2,3405.316406,16,53,53,203.097595
full_rebuild,near,570,0.1,3382.223145,32,72,72,178.36792
full_rebuild,near,571,0.1,3515.224121,32,60,60,176.342285
full_rebuild,near,572,0.3,3600.789307,48,66,66,186.857834
full_rebuild,near,573,0.4,3645.330078,32,57,57,179.138535
full_rebuild,near,574,0.5,3449.901855,48,50,50,157.460052
full_rebuild,near,575,0.4,3451.951904,44,72,72,163.346786
full_rebuild,near,576,0.3,3518.623291,16,51,51,171.193939
full_rebuild,near,577,0.3,3622.156494,16,63,63,165.19455
full_rebuild,near,578,0.4,3594.957031,15,68,68,185.315369
full_rebuild,near,579,0.3,3364.220459,32,54,54,198.29715
full_rebuild,near,580,0.2,3438.273926,32,60,60,175.606689
full_rebuild,near,581,0.2,3496.967041,32,58,58,186.187851
full_rebuild,near,582,0.1,3453.451416,16,59,59,186.118378
full_rebuild,near,583,0.3,3434.99585,48,60,60,166.854721
full_rebuild,near,584,0.2,3338.749512,16,60,60,161.01416
full_rebuild,near,585,0.5,3547.372559,16,51,51,161.830841
full_rebuild,near,586,0.3,3319.647461,48,61,61,159.695633
full_rebuild,near,587,0.2,3720.572754,16,57,57,198.621918
full_rebuild,near,588,0.3,3483.166992,31,58,58,206.090759
full_rebuild,near,589,0.3,3478.077148,32,55,55,170.669266
full_rebuild,near,590,0.4,3430.703369,48,53,53,172.286697
full_rebuild,near,591,0.3,3357.65332,16,53,53,172.518799
full_rebuild,near,592,0.1,3529.632324,16,54,54,185.84317
full_rebuild,near,593,0.0,3417.864258,32,61,61,179.687836
full_rebuild,near,594,0.4,3538.393555,16,59,59,161.463196
full_rebuild,near,595,0.2,3422.848633,48,51,51,174.667618
full_rebuild,near,596,0.2,3562.460205,32,51,51,156.715424
full_rebuild,near,597,0.4,3472.561523,48,61,61,185.85733
full_rebuild,near,598,0.3,3352.839111,16,56,56,207.411057
full_rebuild,near,599,0.5,3534.084961,16,51,51,160.780548
full_rebuild,near,600,0.2,3363.939697,16,69,69,173.221359
full_rebuild,near,601,0.3,3322.365234,32,70,70,171.596436
full_rebuild,near,602,0.5,3444.865234,16,63,63,164.698227
full_rebuild,near,603,0.2,3449.711182,32,62,62,177.23053
full_rebuild,near,604,0.3,3564.767334,16,58,58,170.312073
full_rebuild,near,605,0.1,3597.864746,16,58,58,179.407684
full_rebuild,near,606,0.1,3277.578125,16,60,60,172.737717
full_rebuild,near,607,0.1,3409.311523,16,54,54,183.532196
full_rebuild,near,608,0.4,3549.226318,32,56,56,163.031403
full_rebuild,near,609,0.3,3320.380615,12,56,56,207.76944
full_rebuild,near,610,0.1,3270.8125,32,60,60,172.218277
full_rebuild,near,611,0.2,3308.217041,32,66,66,190.382416
full_rebuild,near,612,0.4,3693.708984,16,53,53,201.025574
full_rebuild,near,613,0.3,3550.264648,32,62,62,171.187912
full_rebuild,near,614,0.0,3660.95166,16,50,50,203.133026
full_rebuild,near,615,0.1,3535.804443,32,54,54,171.821655
full_rebuild,near,616,0.7,3542.095947,16,62,62,154.56543
full_rebuild,near,617,0.3,3516.671387,48,52,52,171.046539
full_rebuild,near,618,0.2,3324.783203,16,51,51,204.592957
full_rebuild,near,619,0.2,3675.850586,47,58,58,179.239395
full_rebuild,near,620,0.0,3293.975586,16,50,50,168.021027
full_rebuild,near,621,0.2,3415.66626,28,66,66,168.855209
full_rebuild,near,622,0.2,3573.606689,16,71,71,181.972
full_rebuild,near,623,0.2,3487.071777,32,65,65,186.873703
full_rebuild,near,624,0.5,3463.506592,16,53,53,152.536911
full_rebuild,near,625,0.4,3517.903809,32,58,58,177.436249
full_rebuild,near,626,0.4,3421.227539,32,51,51,182.306503
full_rebuild,near,627,0.2,3503.868164,32,53,53,171.468781
full_rebuild,near,628,0.2,3533.463867,16,60,60,159.511673
full_rebuild,near,629,0.3,3370.818359,16,67,67,181.068253
full_rebuild,near,630,0.3,3572.622314,16,54,54,170.021637
full_rebuild,near,631,0.2,3437.136719,32,52,52,194.822479
full_rebuild,near,632,0.2,3401.257812,32,50,50,170.324265
full_rebuild,near,633,0.1,3543.009277,16,54,54,169.431732
full_rebuild,near,634,0.3,3330.317627,48,61,61,184.586594
full_rebuild,near,635,0.5,3484.960449,16,59,59,164.814331
full_rebuild,near,636,0.2,3505.732178,32,60,60,187.170303
full_rebuild,near,637,0.1,3481.425537,16,64,64,177.942047
full_rebuild,near,638,0.2,3540.687744,16,61,61,181.137817
full_rebuild,near,639,0.1,3429.678711,48,53,53,187.77066
full_rebuild,near,640,0.2,3485.721191,48,78,78,165.072052
full_rebuild,near,641,0.3,3603.649414,32,54,54,173.686569
full_rebuild,near,642,0.3,3545.03418,48,53,53,193.004791
full_rebuild,near,643,0.3,3406.519775,16,53,53,159.84227
full_rebuild,near,644,0.2,3337.44043,16,58,58,158.543228
full_rebuild,near,645,0.1,3247.29834,16,55,55,204.27597
full_rebuild,near,646,0.5,3479.142578,16,53,53,171.843979
full_rebuild,near,647,0.1,3460.819824,32,67,67,157.705658
full_rebuild,near,648,0.3,3413.708008,16,55,55,179.527771
full_rebuild,near,649,0.0,3287.212891,16,53,53,200.440216
full_rebuild,near,650,0.2,3502.114258,32,50,50,171.435394
full_rebuild,near,651,0.3,3546.591553,16,59,59,177.025146
full_rebuild,near,652,0.2,3341.577637,16,52,52,158.373215
full_rebuild,near,653,0.2,3956.019531,32,50,50,180.362228
full_rebuild,near,654,0.2,3532.857422,16,57,57,171.721924
full_rebuild,near,655,0.1,3475.095703,16,57,57,179.43924
full_rebuild,near,656,0.3,3485.421387,32,52,52,178.916519
full_rebuild,near,657,0.2,3551.217529,16,50,50,171.765762
full_rebuild,near,658,0.5,3446.128418,48,57,57,154.96994
full_rebuild,near,659,0.1,3332.382812,48,60,60,182.043045
full_rebuild,near,660,0.6,3388.002686,16,69,69,173.832062
full_rebuild,near,661,0.4,3324.669434,32,68,68,156.593338
full_rebuild,near,662,0.4,3525.228516,16,56,56,174.587799
full_rebuild,near,663,0.0,3416.100342,32,62,62,199.818985
full_rebuild,near,664,0.1,3413.574219,16,67,67,196.764999
full_rebuild,near,665,0.0,3579.195801,16,66,66,173.209656
full_rebuild,near,666,0.4,3466.233643,16,52,52,193.152237
full_rebuild,near,667,0.2,3428.076904,16,59,59,162.854904
full_rebuild,near,668,0.2,3292.309082,16,66,66,187.858612
full_rebuild,near,669,0.4,3354.059326,16,64,64,171.444809
full_rebuild,near,670,0.0,3438.336426,16,51,51,170.23555
full_rebuild,near,671,0.3,3456.352783,32,60,60,180.548233
full_rebuild,near,672,0.2,3320.794678,32,53,53,188.100952
full_rebuild,near,673,0.2,3406.235596,48,53,53,180.711319
full_rebuild,near,674,0.1,3479.014648,16,64,64,194.912796
full_rebuild,near,675,0.1,3509.118652,16,54,54,162.305542
full_rebuild,near,676,0.2,3397.817139,16,55,55,175.586319
full_rebuild,near,677,0.5,3407.925293,16,53,53,173.752518
full_rebuild,near,678,0.3,3345.766602,16,61,61,186.716187
full_rebuild,near,679,0.1,3607.220947,64,59,59,188.512711
full_rebuild,near,680,0.1,3462.191895,16,63,63,189.722946
full_rebuild,near,681,0.4,3422.556885,16,59,59,164.108002
full_rebuild,near,682,0.4,3609.514893,30,57,57,171.614838
full_rebuild,near,683,0.0,3358.665039,32,53,53,183.754608
full_rebuild,near,684,0.1,3386.27832,16,51,51,168.065674
full_rebuild,near,685,0.3,3375.221924,48,65,65,182.079224
full_rebuild,near,686,0.3,3489.540283,64,57,57,161.922974
full_rebuild,near,687,0.1,3292.009521,32,56,56,182.409622
full_rebuild,near,688,0.3,3482.140137,16,56,56,157.801086
full_rebuild,near,689,0.3,3414.888184,16,54,54,182.922531
full_rebuild,near,690,0.3,3407.318359,32,50,50,176.346375
full_rebuild,near,691,0.1,3533.918213,32,58,58,177.76236
full_rebuild,near,692,0.1,3620.26416,16,50,50,178.781952
full_rebuild,near,693,0.3,3566.851807,48,60,60,193.379089
full_rebuild,near,694,0.2,3302.678223,16,55,55,173.211746
full_rebuild,near,695,0.3,3394.750244,48,68,68,175.675705
full_rebuild,near,696,0.2,3502.148926,32,55,55,189.811768
full_rebuild,near,697,0.1,3315.132812,32,53,53,158.509689
full_rebuild,near,698,0.2,3392.888672,16,51,51,173.843124
full_rebuild,near,699,0.4,3556.705811,16,57,57,163.583557
full_rebuild,near,700,0.4,3411.872314,16,57,57,171.121658
full_rebuild,near,701,0.2,3372.349609,48,56,56,168.726135
full_rebuild,near,702,0.0,3491.510742,32,54,54,162.658173
full_rebuild,near,703,0.4,3400.87915,16,51,51,161.140564
full_rebuild,near,704,0.0,3433.360107,16,52,52,166.083466
full_rebuild,near,705,0.5,3558.469727,64,62,62,165.596237
full_rebuild,near,706,0.6,3336.641357,16,69,69,160.566986
full_rebuild,near,707,0.3,3661.516602,32,52,52,168.504044
full_rebuild,near,708,0.0,3173.350342,15,50,50,208.848328
full_rebuild,near,709,0.1,3232.140625,32,54,54,171.863876
full_rebuild,near,710,0.4,3604.903564,16,72,72,198.556702
full_rebuild,near,711,0.3,3433.122803,32,56,56,180.6297
full_rebuild,near,712,0.1,3379.408203,48,53,53,160.851608
full_rebuild,near,713,0.2,3393.0,16,56,56,162.633362
full_rebuild,near,714,0.3,3455.703613,16,54,54,170.180756
full_rebuild,near,715,0.2,3377.40918,16,53,53,167.933487
full_rebuild,near,716,0.5,3406.732666,32,63,63,167.855652
