query_id,window,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
1316,large_drift,0.4,9839.267578125,9643.0673828125,26,201,1463,340,201,0,7,11,8,0,0
1317,large_drift,0.4,9871.9365234375,9664.7158203125,26,201,1469,343,201,0,7,11,8,0,0
1318,large_drift,0.7,9926.81640625,9713.595703125,26,201,1460,348,201,0,7,11,8,0,0
1319,large_drift,1.0,10999.29296875,10323.1884765625,75,200,1478,322,200,0,57,10,8,0,0
1320,large_drift,0.2,9939.234375,9744.3525390625,26,201,1465,354,201,0,7,11,8,0,0
1321,large_drift,0.5,9860.2548828125,9665.6806640625,26,201,1463,341,201,0,7,11,8,0,0
1322,large_drift,0.5,9872.9541015625,9663.7607421875,26,203,1459,343,203,0,7,11,8,0,0
1323,large_drift,1.0,11111.220703125,10428.7666015625,75,200,1477,323,200,0,57,10,8,0,0
1324,large_drift,0.4,9898.255859375,9686.0712890625,26,201,1460,350,201,0,7,11,8,0,0
1325,large_drift,1.0,11056.0791015625,10392.11328125,42,200,1467,324,200,0,23,11,8,0,0
1326,large_drift,1.0,10300.130859375,9346.798828125,37,200,1461,316,200,0,6,23,8,0,0
1327,large_drift,0.2,9876.1025390625,9675.4697265625,26,201,1469,351,201,0,7,11,8,0,0
1328,large_drift,1.0,11058.4130859375,10385.677734375,42,201,1473,324,201,0,23,11,8,0,0
1329,large_drift,0.3,9944.10546875,9727.2314453125,26,201,1466,338,201,0,7,11,8,0,0
1330,large_drift,0.9,9141.8251953125,9075.0380859375,35,200,1482,331,200,0,18,13,4,0,0
1331,large_drift,0.3,9905.66796875,9693.8388671875,26,201,1452,340,201,0,7,11,8,0,0
1332,large_drift,0.4,9911.5634765625,9699.333984375,26,201,1452,347,201,0,7,11,8,0,0
1333,large_drift,1.0,11133.515625,10451.2724609375,42,200,1474,325,200,0,23,11,8,0,0
1334,large_drift,1.0,11170.318359375,10486.484375,42,201,1473,319,201,0,23,11,8,0,0
1335,large_drift,1.0,11160.484375,10490.6728515625,42,200,1467,320,200,0,23,11,8,0,0
1336,large_drift,1.0,11122.44140625,10446.46875,42,200,1474,325,200,0,23,11,8,0,0
1337,large_drift,0.7,9907.103515625,9693.1328125,26,201,1457,335,201,0,7,11,8,0,0
1338,large_drift,0.2,9862.26953125,9673.251953125,26,201,1457,344,201,0,7,11,8,0,0
1339,large_drift,0.6,9874.90234375,9659.376953125,26,201,1455,353,201,0,7,11,8,0,0
1340,large_drift,1.0,10352.8291015625,9394.548828125,37,200,1461,328,200,0,6,23,8,0,0
1341,large_drift,0.4,9923.017578125,9704.173828125,26,201,1452,342,201,0,7,11,8,0,0
1342,large_drift,1.0,11016.130859375,10344.927734375,75,200,1472,319,200,0,57,10,8,0,0
1343,large_drift,0.3,9842.7783203125,9633.0185546875,26,201,1459,338,201,0,7,11,8,0,0
1344,large_drift,0.4,9908.0166015625,9688.044921875,26,201,1471,347,201,0,7,11,8,0,0
1345,large_drift,1.0,11155.763671875,10481.130859375,75,200,1473,324,200,0,57,10,8,0,0
1346,large_drift,1.0,11126.3857421875,10439.5849609375,75,200,1467,328,200,0,57,10,8,0,0
1347,large_drift,1.0,11146.861328125,10481.56640625,75,200,1477,319,200,0,57,10,8,0,0
1348,large_drift,0.3,9913.412109375,9693.3994140625,26,201,1458,347,201,0,7,11,8,0,0
1349,large_drift,1.0,11140.0224609375,10471.640625,42,200,1470,320,200,0,23,11,8,0,0
1350,large_drift,0.4,9880.625,9664.458984375,26,201,1453,353,201,0,7,11,8,0,0
1351,large_drift,0.7,9907.3125,9699.8564453125,26,201,1457,340,201,0,7,11,8,0,0
1352,large_drift,1.0,10299.8603515625,9331.703125,37,200,1463,320,200,0,6,23,8,0,0
1353,large_drift,0.2,9915.453125,9701.7548828125,26,201,1461,348,201,0,7,11,8,0,0
1354,large_drift,1.0,11092.8662109375,10415.490234375,75,200,1471,324,200,0,57,10,8,0,0
1355,large_drift,0.5,9900.34375,9683.2958984375,26,201,1458,343,201,0,7,11,8,0,0
1356,large_drift,0.6,9847.421875,9648.236328125,26,342,2766,453,342,0,7,11,8,0,0
1357,large_drift,0.7,9905.6611328125,9691.0654296875,26,201,1457,351,201,0,7,11,8,0,0
1358,large_drift,0.5,10295.41015625,9838.5537109375,35,200,1486,330,200,0,11,16,8,0,0
1359,large_drift,1.0,11173.3359375,10505.822265625,75,200,1475,327,200,0,57,10,8,0,0
1360,large_drift,0.3,9863.9033203125,9636.0390625,26,201,1458,349,201,0,7,11,8,0,0
1361,large_drift,0.3,9871.0693359375,9664.5986328125,26,201,1460,349,201,0,7,11,8,0,0
1362,large_drift,1.0,11164.6845703125,10494.7548828125,75,200,1473,336,200,0,57,10,8,0,0
1363,large_drift,0.3,9849.7900390625,9650.0,26,202,1456,354,202,0,7,11,8,0,0
1364,large_drift,1.0,11120.3359375,10441.296875,75,200,1475,323,200,0,57,10,8,0,0
1365,large_drift,0.2,9875.525390625,9674.662109375,26,201,1455,339,201,0,7,11,8,0,0
1366,large_drift,0.4,9945.0546875,9734.9423828125,26,201,1463,344,201,0,7,11,8,0,0
1367,large_drift,0.2,9903.3232421875,9698.146484375,26,202,1459,344,202,0,7,11,8,0,0
1368,large_drift,0.3,9841.5029296875,9643.4873046875,26,201,1460,345,201,0,7,11,8,0,0
1369,large_drift,0.7,9875.94921875,9642.52734375,26,202,1461,341,202,0,7,11,8,0,0
1370,large_drift,0.7,9903.2744140625,9704.37109375,26,201,1460,342,201,0,7,11,8,0,0
1371,large_drift,0.7,9907.2568359375,9688.98828125,26,201,1460,344,201,0,7,11,8,0,0
1372,large_drift,1.0,11111.966796875,10455.3701171875,75,200,1473,330,200,0,57,10,8,0,0
1373,large_drift,0.2,9895.564453125,9702.0322265625,26,201,1453,344,201,0,7,11,8,0,0
1374,large_drift,0.2,9868.1201171875,9651.6328125,26,202,1450,343,202,0,7,11,8,0,0
1375,large_drift,0.2,9869.8603515625,9665.625,26,201,1458,339,201,0,7,11,8,0,0
1376,large_drift,0.2,9897.5322265625,9702.4453125,26,201,1464,345,201,0,7,11,8,0,0
1377,large_drift,0.2,9865.994140625,9655.98046875,26,201,1453,345,201,0,7,11,8,0,0
1378,large_drift,1.0,7854.44287109375,7217.45751953125,35,201,1500,340,201,0,6,21,8,0,0
1379,large_drift,0.2,9865.08984375,9665.58984375,26,201,1456,346,201,0,7,11,8,0,0
1380,large_drift,0.7,9850.9619140625,9634.06640625,26,201,1460,346,201,0,7,11,8,0,0
1381,large_drift,1.0,11111.9765625,10436.166015625,42,201,1465,321,201,0,23,11,8,0,0
1382,large_drift,0.4,9898.783203125,9679.009765625,26,201,1455,342,201,0,7,11,8,0,0
1383,large_drift,0.7,9977.5654296875,9776.8603515625,26,201,1457,342,201,0,7,11,8,0,0
1384,large_drift,1.0,11068.4736328125,10392.091796875,75,200,1486,328,200,0,57,10,8,0,0
1385,large_drift,1.0,11090.080078125,10410.1484375,42,200,1470,325,200,0,23,11,8,0,0
1386,large_drift,0.2,9901.7841796875,9690.9013671875,26,202,1460,345,202,0,7,11,8,0,0
1387,large_drift,1.0,11195.400390625,10518.4033203125,42,201,1473,328,201,0,23,11,8,0,0
1388,large_drift,0.3,9909.669921875,9709.958984375,26,201,1452,347,201,0,7,11,8,0,0
1389,large_drift,1.0,11096.7861328125,10412.9765625,75,200,1474,324,200,0,57,10,8,0,0
1390,large_drift,1.0,11060.984375,10410.669921875,42,200,1476,333,200,0,23,11,8,0,0
1391,large_drift,0.7,10402.9892578125,9943.8447265625,35,200,1487,328,200,0,11,16,8,0,0
1392,large_drift,1.0,11052.7626953125,10387.2998046875,42,200,1475,328,200,0,23,11,8,0,0
1393,large_drift,0.3,9946.875,9734.974609375,26,201,1451,341,201,0,7,11,8,0,0
1394,large_drift,0.0,11351.0498046875,11185.6982421875,60,200,1506,322,200,0,38,18,4,0,0
1395,large_drift,0.3,9934.28125,9724.607421875,26,201,1460,344,201,0,7,11,8,0,0
1396,large_drift,0.4,9880.9765625,9658.7744140625,26,201,1463,344,201,0,7,11,8,0,0
1397,large_drift,1.0,7840.7626953125,7212.4912109375,35,200,1490,333,200,0,6,21,8,0,0
1398,large_drift,0.4,9863.5546875,9666.884765625,26,201,1452,339,201,0,7,11,8,0,0
1399,large_drift,1.0,11083.556640625,10404.869140625,42,200,1479,321,200,0,23,11,8,0,0
1400,large_drift,0.2,9799.5009765625,9594.435546875,26,201,1455,347,201,0,7,11,8,0,0
1401,large_drift,0.2,9888.3564453125,9688.546875,26,202,1453,347,202,0,7,11,8,0,0
1402,large_drift,0.9,9061.611328125,8997.08203125,35,200,1482,324,200,0,18,13,4,0,0
1403,large_drift,0.2,9856.1171875,9660.96875,26,201,1454,343,201,0,7,11,8,0,0
1404,large_drift,0.7,9865.658203125,9642.3447265625,26,201,1460,346,201,0,7,11,8,0,0
1405,large_drift,0.4,9876.9697265625,9664.0009765625,26,201,1455,343,201,0,7,11,8,0,0
1406,large_drift,0.2,9944.7060546875,9729.3662109375,26,201,1450,346,201,0,7,11,8,0,0
1407,large_drift,0.2,9965.3544921875,9755.623046875,26,201,1463,342,201,0,7,11,8,0,0
1408,large_drift,1.0,10367.462890625,9396.50390625,37,200,1456,321,200,0,6,23,8,0,0
1409,large_drift,0.4,9940.5791015625,9737.314453125,26,201,1455,341,201,0,7,11,8,0,0
1410,large_drift,1.0,11075.9423828125,10402.0439453125,75,200,1472,327,200,0,57,10,8,0,0
1411,large_drift,0.0,11343.720703125,11180.728515625,60,201,1513,328,201,0,38,18,4,0,0
1412,large_drift,0.2,9914.0537109375,9703.138671875,26,201,1455,345,201,0,7,11,8,0,0
1413,large_drift,1.0,11105.5634765625,10427.6201171875,42,200,1474,326,200,0,23,11,8,0,0
1414,large_drift,1.0,11044.224609375,10360.7255859375,42,200,1477,327,200,0,23,11,8,0,0
1415,large_drift,0.4,9969.439453125,9748.568359375,26,201,1452,343,201,0,7,11,8,0,0
1416,large_drift,0.9,9186.2958984375,9118.349609375,35,200,1484,320,200,0,18,13,4,0,0
1417,large_drift,1.0,11121.689453125,10451.763671875,42,201,1465,327,201,0,23,11,8,0,0
1418,large_drift,0.5,9934.0751953125,9718.0791015625,26,203,1462,343,203,0,7,11,8,0,0
1419,large_drift,0.6,10245.9208984375,9779.478515625,35,200,1485,337,200,0,11,16,8,0,0
1420,large_drift,0.4,9880.9873046875,9662.8486328125,26,201,1457,346,201,0,7,11,8,0,0
1421,large_drift,1.0,11161.6875,10486.7705078125,42,200,1472,330,200,0,23,11,8,0,0
1422,large_drift,0.5,9929.6904296875,9726.9140625,26,201,1454,346,201,0,7,11,8,0,0
1423,large_drift,0.6,10321.1455078125,9855.5537109375,35,200,1492,334,200,0,11,16,8,0,0
1424,large_drift,0.2,9880.2548828125,9669.70703125,26,201,1462,342,201,0,7,11,8,0,0
1425,large_drift,0.2,9852.9912109375,9653.220703125,26,201,1462,352,201,0,7,11,8,0,0
1426,large_drift,0.5,9942.4169921875,9727.0,26,201,1453,339,201,0,7,11,8,0,0
1427,large_drift,1.0,11090.2490234375,10422.8134765625,75,200,1474,323,200,0,57,10,8,0,0
1428,large_drift,0.2,9887.037109375,9685.380859375,26,201,1451,349,201,0,7,11,8,0,0
1429,large_drift,0.5,9869.6220703125,9655.2734375,26,201,1455,344,201,0,7,11,8,0,0
1430,large_drift,0.7,9923.998046875,9702.2353515625,26,201,1456,343,201,0,7,11,8,0,0
1431,large_drift,1.0,11136.9404296875,10459.5654296875,42,200,1473,333,200,0,23,11,8,0,0
1432,large_drift,1.0,11129.94921875,10467.3974609375,75,201,1471,327,201,0,57,10,8,0,0
1433,large_drift,0.4,8936.1767578125,8936.1767578125,31,200,1527,291,200,0,14,13,4,0,0
1434,large_drift,0.2,9930.7939453125,9720.7685546875,26,202,1465,350,202,0,7,11,8,0,0
1435,large_drift,1.0,11127.1884765625,10465.7861328125,75,200,1476,330,200,0,57,10,8,0,0
1436,large_drift,0.6,9924.369140625,9708.27734375,26,201,1452,339,201,0,7,11,8,0,0
1437,large_drift,0.3,9909.958984375,9699.384765625,26,201,1454,342,201,0,7,11,8,0,0
1438,large_drift,1.0,11169.0,10492.6923828125,75,200,1474,324,200,0,57,10,8,0,0
1439,large_drift,0.4,9883.5732421875,9671.169921875,26,201,1457,342,201,0,7,11,8,0,0
1440,large_drift,0.7,9904.44140625,9687.056640625,26,201,1457,341,201,0,7,11,8,0,0
1441,large_drift,0.0,11265.1171875,11100.005859375,60,201,1509,325,201,0,38,18,4,0,0
1442,large_drift,0.3,9904.7001953125,9695.8994140625,26,201,1456,342,201,0,7,11,8,0,0
1443,large_drift,1.0,7792.97216796875,7166.6640625,35,201,1498,343,201,0,6,21,8,0,0
1444,large_drift,0.2,9849.576171875,9641.6806640625,26,201,1458,346,201,0,7,11,8,0,0
1445,large_drift,0.5,9937.6982421875,9729.162109375,26,201,1464,344,201,0,7,11,8,0,0
1446,large_drift,0.4,9804.2744140625,9606.9150390625,26,201,1467,338,201,0,7,11,8,0,0
1447,large_drift,1.0,11073.27734375,10411.2451171875,75,200,1474,323,200,0,57,10,8,0,0
1448,large_drift,0.6,10308.6533203125,9843.7568359375,35,200,1493,329,200,0,11,16,8,0,0
1449,large_drift,0.2,9891.1640625,9695.4619140625,26,201,1452,347,201,0,7,11,8,0,0
1450,large_drift,1.0,11044.087890625,10364.8671875,75,200,1469,325,200,0,57,10,8,0,0
1451,large_drift,1.0,11124.1328125,10443.8896484375,42,200,1476,325,200,0,23,11,8,0,0
1452,large_drift,0.6,9864.4033203125,9646.84765625,26,203,1467,346,203,0,7,11,8,0,0
1453,large_drift,0.0,11317.0546875,11153.69140625,60,200,1508,321,200,0,38,18,4,0,0
1454,large_drift,0.2,9941.083984375,9729.5654296875,26,201,1457,347,201,0,7,11,8,0,0
1455,large_drift,0.3,9935.8349609375,9719.9326171875,26,201,1467,340,201,0,7,11,8,0,0
1456,large_drift,1.0,11076.82421875,10399.9443359375,75,200,1465,322,200,0,57,10,8,0,0
1457,large_drift,0.7,9881.66796875,9664.158203125,26,201,1450,338,201,0,7,11,8,0,0
1458,large_drift,1.0,11191.125,10507.5498046875,75,200,1471,327,200,0,57,10,8,0,0
1459,large_drift,1.0,11072.15234375,10398.1904296875,75,201,1475,324,201,0,57,10,8,0,0
1460,large_drift,0.6,9923.7587890625,9702.5185546875,26,201,1454,347,201,0,7,11,8,0,0
1461,large_drift,0.7,9868.599609375,9661.55078125,26,201,1451,347,201,0,7,11,8,0,0
1462,large_drift,1.0,11077.970703125,10405.83984375,42,200,1474,334,200,0,23,11,8,0,0
1463,large_drift,0.2,9881.306640625,9671.3681640625,26,201,1449,342,201,0,7,11,8,0,0
1464,large_drift,1.0,11112.5400390625,10467.0302734375,58,200,1471,331,200,0,40,10,8,0,0
1465,large_drift,0.3,9808.2255859375,9605.1259765625,26,201,1459,353,201,0,7,11,8,0,0
1466,large_drift,1.0,11133.822265625,10470.8125,42,200,1470,329,200,0,23,11,8,0,0
1467,large_drift,1.0,10327.6015625,9355.107421875,37,200,1466,326,200,0,6,23,8,0,0
1468,large_drift,0.2,9908.224609375,9715.05078125,26,203,1466,341,203,0,7,11,8,0,0
1469,large_drift,1.0,11097.08203125,10429.9423828125,42,201,1482,328,201,0,23,11,8,0,0
1470,large_drift,1.0,11134.7255859375,10464.162109375,75,200,1486,325,200,0,57,10,8,0,0
1471,large_drift,1.0,10303.837890625,9331.3564453125,37,200,1465,318,200,0,6,23,8,0,0
1472,large_drift,0.3,8955.576171875,8955.576171875,31,200,1519,295,200,0,14,13,4,0,0
1473,large_drift,0.1,9942.3515625,9728.6787109375,26,201,1452,344,201,0,7,11,8,0,0
1474,large_drift,1.0,10381.45703125,9415.380859375,37,200,1457,314,200,0,6,23,8,0,0
1475,large_drift,0.2,9914.9541015625,9701.96484375,26,201,1454,353,201,0,7,11,8,0,0
1476,large_drift,0.3,9890.984375,9674.5283203125,26,201,1457,347,201,0,7,11,8,0,0
1477,large_drift,1.0,11133.9404296875,10453.6025390625,75,200,1478,330,200,0,57,10,8,0,0
1478,large_drift,0.3,9943.4150390625,9736.90625,26,201,1458,344,201,0,7,11,8,0,0
1479,large_drift,1.0,7857.90478515625,7219.185546875,35,201,1500,342,201,0,6,21,8,0,0
1480,large_drift,0.2,9935.30859375,9722.63671875,26,201,1456,342,201,0,7,11,8,0,0
1481,large_drift,0.7,9879.6181640625,9657.2236328125,26,201,1457,340,201,0,7,11,8,0,0
1482,large_drift,0.5,9947.1240234375,9737.912109375,26,203,1470,337,203,0,7,11,8,0,0
1483,large_drift,1.0,10316.7294921875,9342.7802734375,37,200,1462,322,200,0,6,23,8,0,0
1484,large_drift,0.2,9875.8720703125,9642.3818359375,55,200,1449,342,200,0,36,11,8,0,0
1485,large_drift,0.6,9967.1796875,9762.5185546875,26,301,2606,522,301,0,7,11,8,0,0
1486,large_drift,0.8,9913.99609375,9685.322265625,26,201,1463,342,201,0,7,11,8,0,0
1487,large_drift,0.3,9867.87890625,9670.376953125,26,201,1454,343,201,0,7,11,8,0,0
1488,large_drift,0.5,9866.5029296875,9655.3388671875,26,201,1461,341,201,0,7,11,8,0,0
1489,large_drift,0.2,9913.931640625,9702.365234375,26,201,1454,353,201,0,7,11,8,0,0
1490,large_drift,0.6,9909.0751953125,9695.1923828125,26,201,1459,341,201,0,7,11,8,0,0
1491,large_drift,1.0,11111.9794921875,10444.083984375,75,200,1480,326,200,0,57,10,8,0,0
1492,large_drift,0.2,9871.537109375,9653.1298828125,26,201,1459,340,201,0,7,11,8,0,0
1493,large_drift,1.0,11107.529296875,10423.677734375,75,200,1472,327,200,0,57,10,8,0,0
1494,large_drift,0.2,9875.6259765625,9662.5029296875,26,201,1450,347,201,0,7,11,8,0,0
1495,large_drift,0.3,8985.337890625,8985.337890625,31,200,1525,289,200,0,14,13,4,0,0
1496,large_drift,1.0,11142.7802734375,10483.04296875,42,201,1472,323,201,0,23,11,8,0,0
1497,large_drift,1.0,11144.28125,10469.369140625,42,200,1470,325,200,0,23,11,8,0,0
1498,large_drift,0.2,9910.1103515625,9698.7421875,26,201,1452,344,201,0,7,11,8,0,0
1499,large_drift,0.6,10294.169921875,9819.431640625,35,200,1485,363,200,0,11,16,8,0,0
1500,large_drift,0.4,9817.6630859375,9601.947265625,26,201,1458,340,201,0,7,11,8,0,0
1501,large_drift,0.0,11300.98828125,11137.4091796875,60,200,1506,319,200,0,38,18,4,0,0
1502,large_drift,0.2,9852.86328125,9649.1904296875,26,201,1458,342,201,0,7,11,8,0,0
1503,large_drift,0.7,9920.5029296875,9699.666015625,26,201,1455,349,201,0,7,11,8,0,0
1504,large_drift,0.4,9818.1259765625,9608.794921875,26,201,1450,343,201,0,7,11,8,0,0
1505,large_drift,0.0,11305.990234375,11143.67578125,60,200,1508,317,200,0,38,18,4,0,0
1506,large_drift,0.2,9904.3623046875,9690.455078125,26,203,1465,339,203,0,7,11,8,0,0
1507,large_drift,0.4,9920.7607421875,9706.4560546875,26,201,1462,343,201,0,7,11,8,0,0
1508,large_drift,0.4,9857.9111328125,9650.3359375,26,201,1456,347,201,0,7,11,8,0,0
1509,large_drift,0.2,9916.7490234375,9706.4453125,26,201,1470,351,201,0,7,11,8,0,0
1510,large_drift,1.0,11060.0703125,10400.240234375,42,200,1467,324,200,0,23,11,8,0,0
1511,large_drift,0.4,9894.7197265625,9667.70703125,26,201,1458,339,201,0,7,11,8,0,0
1512,large_drift,1.0,11126.9697265625,10457.2314453125,75,200,1473,334,200,0,57,10,8,0,0
1513,large_drift,0.9,9101.1484375,9037.6494140625,35,200,1481,320,200,0,18,13,4,0,0
1514,large_drift,1.0,11151.6025390625,10470.966796875,75,200,1478,322,200,0,57,10,8,0,0
1515,large_drift,0.7,9979.6162109375,9760.5185546875,26,201,1454,349,201,0,7,11,8,0,0
1516,large_drift,0.5,10322.0341796875,9846.72265625,35,200,1487,323,200,0,11,16,8,0,0
1517,large_drift,0.2,9852.9248046875,9655.162109375,26,201,1453,336,201,0,7,11,8,0,0
1518,large_drift,1.0,11120.181640625,10451.23828125,42,200,1476,330,200,0,23,11,8,0,0
1519,large_drift,1.0,11111.8671875,10451.142578125,75,200,1476,324,200,0,57,10,8,0,0
1520,large_drift,0.5,9897.9296875,9675.5908203125,26,201,1452,350,201,0,7,11,8,0,0
1521,large_drift,0.2,9865.50390625,9659.0380859375,26,201,1454,343,201,0,7,11,8,0,0
1522,large_drift,0.3,9897.5673828125,9693.2373046875,26,201,1447,348,201,0,7,11,8,0,0
1523,large_drift,0.2,9900.4375,9703.8056640625,26,203,1461,339,203,0,7,11,8,0,0
1524,large_drift,1.0,11075.8212890625,10393.1826171875,42,200,1466,325,200,0,23,11,8,0,0
1525,large_drift,0.2,9812.0908203125,9609.49609375,26,201,1465,344,201,0,7,11,8,0,0
1526,large_drift,0.6,9931.3837890625,9731.693359375,26,335,2753,465,335,0,7,11,8,0,0
1527,large_drift,1.0,11061.3076171875,10386.2099609375,42,200,1473,332,200,0,23,11,8,0,0
1528,large_drift,1.0,11055.814453125,10375.1484375,75,200,1476,323,200,0,57,10,8,0,0
1529,large_drift,0.2,9897.77734375,9695.3837890625,26,201,1470,340,201,0,7,11,8,0,0
1530,large_drift,0.3,8905.412109375,8905.412109375,31,200,1521,294,200,0,14,13,4,0,0
1531,large_drift,0.2,9916.6533203125,9707.9287109375,26,201,1453,341,201,0,7,11,8,0,0
1532,large_drift,0.4,9901.8544921875,9683.7822265625,26,201,1453,349,201,0,7,11,8,0,0
1533,large_drift,0.4,9876.65234375,9653.1357421875,26,201,1458,343,201,0,7,11,8,0,0
1534,large_drift,0.4,9970.533203125,9761.8271484375,26,201,1452,348,201,0,7,11,8,0,0
1535,large_drift,1.0,10320.990234375,9347.67578125,37,200,1465,316,200,0,6,23,8,0,0
1536,large_drift,1.0,11105.4443359375,10431.4765625,42,200,1474,322,200,0,23,11,8,0,0
1537,large_drift,0.5,9895.1025390625,9682.201171875,26,201,1454,340,201,0,7,11,8,0,0
1538,large_drift,0.6,9879.4912109375,9654.06640625,26,201,1454,343,201,0,7,11,8,0,0
1539,large_drift,0.6,10312.607421875,9860.8173828125,35,200,1490,331,200,0,11,16,8,0,0
1540,large_drift,1.0,11067.6904296875,10399.6279296875,42,200,1476,329,200,0,23,11,8,0,0
1541,large_drift,0.5,9823.5166015625,9609.494140625,26,201,1453,341,201,0,7,11,8,0,0
1542,large_drift,0.2,9935.2783203125,9720.337890625,26,201,1468,344,201,0,7,11,8,0,0
1543,large_drift,0.2,9846.439453125,9647.8837890625,26,201,1452,346,201,0,7,11,8,0,0
1544,large_drift,0.0,11309.9208984375,11144.7421875,60,200,1511,323,200,0,38,18,4,0,0
1545,large_drift,0.5,9915.8369140625,9710.0185546875,26,201,1451,343,201,0,7,11,8,0,0
1546,large_drift,0.6,9918.142578125,9708.390625,26,201,1466,345,201,0,7,11,8,0,0
1547,large_drift,0.0,11308.5537109375,11147.02734375,60,200,1507,322,200,0,38,18,4,0,0
1548,large_drift,1.0,11127.2392578125,10438.056640625,42,200,1466,322,200,0,23,11,8,0,0
1549,large_drift,0.6,9906.982421875,9686.75,26,203,1469,340,203,0,7,11,8,0,0
1550,large_drift,0.8,9865.8447265625,9648.572265625,26,201,1454,342,201,0,7,11,8,0,0
1551,large_drift,0.3,9944.1796875,9741.279296875,26,201,1460,340,201,0,7,11,8,0,0
1552,large_drift,0.7,9930.5458984375,9703.470703125,26,201,1454,343,201,0,7,11,8,0,0
1553,large_drift,0.2,9822.296875,9624.5615234375,26,201,1456,337,201,0,7,11,8,0,0
1554,large_drift,1.0,11124.42578125,10460.44140625,42,200,1469,328,200,0,23,11,8,0,0
1555,large_drift,0.0,11325.1943359375,11161.416015625,60,200,1510,316,200,0,38,18,4,0,0
1556,large_drift,0.3,9881.779296875,9670.083984375,26,201,1456,342,201,0,7,11,8,0,0
1557,large_drift,0.6,10311.6279296875,9839.8525390625,35,200,1492,330,200,0,11,16,8,0,0
1558,large_drift,0.0,11301.517578125,11136.044921875,60,200,1506,320,200,0,38,18,4,0,0
1559,large_drift,0.0,11259.9921875,11097.3115234375,60,200,1510,322,200,0,38,18,4,0,0
1560,large_drift,0.6,9839.822265625,9641.306640625,26,319,2699,478,319,0,7,11,8,0,0
1561,large_drift,0.3,9828.2177734375,9620.3271484375,26,201,1462,345,201,0,7,11,8,0,0
1562,large_drift,0.9,9165.83984375,9102.1513671875,35,202,1489,320,202,0,18,13,4,0,0
1563,large_drift,0.5,9917.5390625,9704.400390625,26,201,1460,345,201,0,7,11,8,0,0
1564,large_drift,1.0,10319.3974609375,9333.607421875,37,200,1464,324,200,0,6,23,8,0,0
1565,large_drift,1.0,11116.6279296875,10459.3095703125,42,200,1479,321,200,0,23,11,8,0,0
1566,large_drift,0.3,9956.462890625,9757.0146484375,26,201,1463,345,201,0,7,11,8,0,0
1567,large_drift,0.7,9894.4501953125,9681.8212890625,26,201,1463,346,201,0,7,11,8,0,0
1568,large_drift,0.4,9880.2529296875,9667.6669921875,26,201,1464,340,201,0,7,11,8,0,0
1569,large_drift,0.8,10232.36328125,9762.5107421875,35,200,1492,334,200,0,11,16,8,0,0
1570,large_drift,0.7,9904.953125,9680.3076171875,26,201,1460,340,201,0,7,11,8,0,0
1571,large_drift,0.2,9899.626953125,9696.5849609375,26,201,1469,355,201,0,7,11,8,0,0
1572,large_drift,0.5,9933.255859375,9718.2021484375,26,201,1455,347,201,0,7,11,8,0,0
1573,large_drift,0.2,9962.333984375,9761.7783203125,26,201,1465,343,201,0,7,11,8,0,0
1574,large_drift,0.3,9841.6318359375,9640.6064453125,26,201,1461,344,201,0,7,11,8,0,0
1575,large_drift,1.0,7838.2978515625,7194.26611328125,35,201,1492,336,201,0,6,21,8,0,0
1576,large_drift,0.4,9890.2431640625,9683.1533203125,26,201,1455,341,201,0,7,11,8,0,0
1577,large_drift,0.2,9807.748046875,9591.2060546875,26,201,1457,338,201,0,7,11,8,0,0
1578,large_drift,0.3,9934.134765625,9732.8857421875,26,201,1459,349,201,0,7,11,8,0,0
1579,large_drift,0.2,9911.3994140625,9708.41015625,26,201,1456,346,201,0,7,11,8,0,0
1580,large_drift,0.2,9892.1640625,9692.001953125,26,201,1452,345,201,0,7,11,8,0,0
1581,large_drift,1.0,11097.8154296875,10429.4638671875,42,201,1475,332,201,0,23,11,8,0,0
1582,large_drift,0.2,9917.984375,9707.3916015625,26,201,1460,332,201,0,7,11,8,0,0
1583,large_drift,0.5,9851.2353515625,9634.314453125,26,201,1446,345,201,0,7,11,8,0,0
1584,large_drift,0.7,9854.892578125,9649.1494140625,26,201,1458,344,201,0,7,11,8,0,0
1585,large_drift,0.5,9919.0361328125,9703.2158203125,26,203,1458,352,203,0,7,11,8,0,0
1586,large_drift,0.2,9821.8642578125,9622.7919921875,26,201,1461,343,201,0,7,11,8,0,0
1587,large_drift,0.2,9921.302734375,9711.8623046875,26,201,1460,344,201,0,7,11,8,0,0
1588,large_drift,0.0,11311.513671875,11148.908203125,60,200,1509,323,200,0,38,18,4,0,0
1589,large_drift,1.0,11099.033203125,10436.2880859375,42,200,1469,320,200,0,23,11,8,0,0
1590,large_drift,0.2,9927.3330078125,9717.798828125,26,201,1454,347,201,0,7,11,8,0,0
1591,large_drift,1.0,10437.365234375,9453.4111328125,37,200,1467,326,200,0,6,23,8,0,0
1592,large_drift,0.3,9915.6923828125,9710.8720703125,26,201,1455,360,201,0,7,11,8,0,0
1593,large_drift,0.3,9945.15234375,9732.6884765625,26,201,1457,343,201,0,7,11,8,0,0
